timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2021/10/24 14:17:14, 24.32, 33.19, 1006.04, 3.81, 305, 
2021/10/24 14:17:15, 24.34, 33.11, 1006.02, 3.37, 287, 
2021/10/24 14:17:16, 24.34, 33.04, 1006.04, 3.37, 285, 
2021/10/24 14:17:17, 24.34, 33.02, 1006.04, 3.37, 282, 
2021/10/24 14:17:18, 24.34, 33.05, 1006.04, 3.37, 274, 
2021/10/24 14:17:19, 24.35, 33.08, 1006.07, 3.37, 273, 
2021/10/24 14:17:20, 24.34, 32.98, 1006.04, 3.37, 274, 
2021/10/24 14:17:21, 24.34, 33.00, 1006.02, 3.37, 281, 
2021/10/24 14:17:22, 24.33, 33.02, 1006.01, 3.37, 294, 
2021/10/24 14:17:23, 24.33, 33.05, 1006.06, 3.37, 297, 
2021/10/24 14:17:24, 24.34, 33.10, 1006.06, 3.37, 297, 
2021/10/24 14:17:25, 24.33, 33.12, 1006.03, 3.15, 298, 
2021/10/24 14:17:26, 24.34, 33.10, 1006.06, 3.15, 298, 
2021/10/24 14:17:27, 24.33, 33.11, 1006.02, 2.71, 298, 
2021/10/24 14:17:28, 24.34, 33.16, 1006.04, 2.71, 297, 
2021/10/24 14:17:29, 24.34, 33.19, 1006.03, 2.71, 297, 
2021/10/24 14:17:30, 24.34, 33.23, 1006.01, 2.71, 298, 
2021/10/24 14:17:31, 24.34, 33.28, 1006.02, 2.49, 298, 
2021/10/24 14:17:32, 24.34, 33.27, 1006.02, 2.49, 297, 
2021/10/24 14:17:33, 24.34, 33.28, 1006.02, 2.49, 298, 
2021/10/24 14:17:34, 24.36, 33.30, 1006.04, 2.93, 297, 
2021/10/24 14:17:35, 24.37, 33.32, 1006.03, 2.93, 301, 
2021/10/24 14:17:43, 24.33, 33.12, 1005.98, 4.92, 340, 
2021/10/24 14:17:44, 24.33, 33.17, 1006.02, 5.14, 348, 
2021/10/24 14:17:45, 24.28, 33.25, 1006.00, 4.92, 0, 
2021/10/24 14:17:46, 24.22, 33.27, 1006.01, 4.69, 5, 
2021/10/24 14:17:47, 24.20, 33.35, 1006.04, 4.92, 346, 
2021/10/24 14:17:48, 24.19, 33.30, 1006.08, 4.92, 343, 
2021/10/24 14:17:49, 24.16, 33.25, 1005.99, 4.92, 358, 
2021/10/24 14:17:50, 24.15, 33.21, 1006.00, 4.47, 17, 
2021/10/24 14:17:51, 24.14, 33.23, 1006.05, 4.47, 349, 
2021/10/24 14:17:52, 24.12, 33.38, 1006.06, 4.25, 340, 
2021/10/24 14:17:53, 24.09, 33.54, 1006.05, 3.81, 340, 
2021/10/24 14:17:54, 24.08, 33.57, 1006.08, 3.81, 340, 
2021/10/24 14:17:55, 24.08, 33.48, 1006.06, 3.81, 331, 
2021/10/24 14:17:56, 24.09, 33.42, 1006.07, 3.81, 326, 
2021/10/24 14:17:57, 24.09, 33.28, 1006.05, 3.59, 324, 
2021/10/24 14:17:58, 24.09, 33.22, 1006.06, 3.15, 316, 
2021/10/24 14:17:59, 24.09, 33.17, 1006.02, 2.93, 310, 
2021/10/24 14:18:0, 24.09, 33.14, 1006.02, 2.71, 314, 
2021/10/24 14:18:1, 24.09, 33.15, 1006.06, 3.15, 316, 
2021/10/24 14:18:2, 24.06, 33.16, 1006.03, 3.81, 328, 
2021/10/24 14:18:3, 24.08, 33.09, 1006.03, 4.03, 332, 
2021/10/24 14:18:4, 24.09, 33.02, 1006.01, 4.03, 337, 
2021/10/24 14:18:5, 24.10, 32.94, 1006.02, 4.25, 345, 
2021/10/24 14:18:6, 24.12, 32.86, 1006.02, 4.03, 337, 
2021/10/24 14:18:7, 24.08, 32.72, 1006.01, 4.03, 340, 
2021/10/24 14:18:8, 24.10, 32.74, 1006.04, 3.81, 343, 
2021/10/24 14:18:9, 24.11, 32.79, 1006.05, 4.03, 343, 
2021/10/24 14:18:10, 24.11, 32.80, 1006.01, 4.03, 345, 
2021/10/24 14:18:11, 24.10, 32.75, 1006.01, 3.81, 347, 
2021/10/24 14:18:12, 24.10, 32.71, 1006.00, 3.37, 350, 
2021/10/24 14:18:13, 24.09, 32.72, 1005.98, 3.37, 351, 
2021/10/24 14:18:14, 24.10, 32.72, 1006.01, 3.15, 358, 
2021/10/24 14:18:15, 24.11, 32.75, 1006.02, 3.37, 359, 
2021/10/24 14:18:16, 24.12, 32.78, 1006.01, 4.03, 1, 
2021/10/24 14:18:17, 24.13, 32.77, 1006.01, 4.03, 2, 
2021/10/24 14:18:18, 24.15, 32.72, 1005.98, 4.47, 3, 
2021/10/24 14:18:19, 24.15, 32.71, 1005.99, 4.69, 3, 
2021/10/24 14:18:20, 24.17, 32.54, 1005.99, 4.92, 6, 
2021/10/24 14:18:21, 24.18, 32.44, 1005.98, 5.14, 357, 
2021/10/24 14:18:22, 24.19, 32.42, 1005.98, 5.14, 355, 
2021/10/24 14:18:24, 24.18, 32.36, 1005.98, 5.14, 358, 
2021/10/24 14:18:25, 24.18, 32.39, 1006.00, 4.47, 354, 
2021/10/24 14:18:26, 24.19, 32.41, 1005.98, 4.47, 352, 
2021/10/24 14:18:27, 24.19, 32.48, 1006.00, 4.47, 349, 
2021/10/24 14:18:28, 24.20, 32.49, 1005.98, 4.47, 338, 
2021/10/24 14:18:29, 24.21, 32.47, 1005.98, 4.47, 336, 
2021/10/24 14:18:30, 24.21, 32.53, 1006.01, 3.81, 339, 
2021/10/24 14:18:31, 24.23, 32.64, 1006.01, 3.59, 336, 
2021/10/24 14:18:32, 24.23, 32.67, 1005.98, 3.15, 340, 
2021/10/24 14:18:33, 24.24, 32.55, 1005.97, 3.37, 347, 
2021/10/24 14:18:34, 24.25, 32.45, 1006.01, 3.37, 350, 
2021/10/24 14:18:35, 24.26, 32.44, 1006.02, 3.37, 321, 
2021/10/24 14:18:36, 24.26, 32.47, 1006.01, 3.15, 303, 
2021/10/24 14:18:37, 24.26, 32.50, 1006.00, 2.49, 306, 
2021/10/24 14:18:38, 24.28, 32.46, 1006.01, 2.49, 306, 
2021/10/24 14:18:39, 24.31, 32.51, 1006.03, 3.37, 309, 
2021/10/24 14:18:40, 24.31, 32.58, 1006.01, 4.03, 313, 
2021/10/24 14:18:41, 24.32, 32.57, 1006.01, 4.03, 315, 
2021/10/24 14:18:42, 24.32, 32.56, 1006.02, 3.81, 315, 
2021/10/24 14:18:43, 24.31, 32.56, 1006.01, 3.81, 315, 
2021/10/24 14:18:44, 24.32, 32.56, 1006.01, 3.37, 309, 
2021/10/24 14:18:45, 24.32, 32.55, 1006.01, 3.59, 320, 
2021/10/24 14:18:46, 24.31, 32.57, 1006.00, 3.81, 322, 
2021/10/24 14:18:47, 24.31, 32.61, 1006.04, 3.81, 322, 
2021/10/24 14:18:48, 24.31, 32.65, 1006.02, 3.37, 323, 
2021/10/24 14:18:49, 24.31, 32.67, 1006.04, 2.93, 309, 
2021/10/24 14:18:50, 24.31, 32.67, 1006.01, 2.71, 300, 
2021/10/24 14:18:51, 24.32, 32.73, 1006.03, 2.71, 282, 
2021/10/24 14:18:52, 24.32, 32.82, 1006.04, 2.49, 260, 
2021/10/24 14:18:53, 24.32, 32.90, 1005.99, 2.27, 253, 
2021/10/24 14:18:54, 24.33, 32.91, 1006.01, 2.27, 257, 
2021/10/24 14:18:55, 24.33, 32.92, 1006.01, 1.83, 257, 
2021/10/24 14:18:56, 24.35, 32.93, 1006.03, 1.61, 258, 
2021/10/24 14:18:57, 24.34, 32.97, 1006.00, 1.61, 259, 
2021/10/24 14:18:58, 24.34, 33.00, 1005.97, 1.39, 258, 
2021/10/24 14:18:59, 24.35, 33.00, 1005.98, 1.61, 263, 
2021/10/24 14:19:0, 24.39, 32.96, 1006.03, 1.83, 284, 
2021/10/24 14:19:1, 24.40, 32.79, 1006.06, 2.27, 283, 
2021/10/24 14:19:2, 24.40, 32.54, 1006.01, 2.71, 286, 
2021/10/24 14:19:3, 24.41, 32.44, 1006.02, 2.71, 286, 
2021/10/24 14:19:4, 24.41, 32.44, 1006.03, 2.49, 286, 
2021/10/24 14:19:5, 24.42, 32.45, 1006.01, 2.49, 287, 
2021/10/24 14:19:6, 24.41, 32.49, 1006.03, 2.71, 288, 
2021/10/24 14:19:7, 24.41, 32.47, 1006.03, 2.27, 288, 
2021/10/24 14:19:8, 24.42, 32.46, 1006.02, 2.27, 287, 
2021/10/24 14:19:9, 24.41, 32.46, 1006.02, 2.27, 288, 
2021/10/24 14:19:10, 24.41, 32.56, 1006.03, 2.49, 289, 
2021/10/24 14:19:11, 24.42, 32.58, 1006.03, 2.71, 288, 
2021/10/24 14:19:12, 24.40, 32.61, 1006.00, 2.71, 290, 
2021/10/24 14:19:13, 24.41, 32.68, 1006.02, 2.27, 291, 
2021/10/24 14:19:14, 24.42, 32.69, 1006.00, 2.71, 302, 
2021/10/24 14:19:15, 24.42, 32.63, 1006.02, 3.37, 304, 
2021/10/24 14:19:16, 24.42, 32.65, 1006.04, 3.37, 305, 
2021/10/24 14:19:17, 24.40, 32.69, 1006.01, 3.37, 305, 
2021/10/24 14:19:18, 24.39, 32.71, 1006.03, 3.37, 314, 
2021/10/24 14:19:19, 24.38, 32.72, 1006.00, 2.93, 317, 
2021/10/24 14:19:20, 24.39, 32.73, 1006.02, 2.93, 317, 
2021/10/24 14:19:21, 24.40, 32.64, 1006.03, 2.93, 316, 
2021/10/24 14:19:22, 24.38, 32.45, 1005.99, 2.93, 326, 
2021/10/24 14:19:23, 24.40, 32.38, 1006.02, 2.93, 338, 
2021/10/24 14:19:24, 24.40, 32.33, 1006.04, 2.71, 347, 
2021/10/24 14:19:25, 24.39, 32.26, 1006.02, 2.93, 347, 
2021/10/24 14:19:26, 24.39, 32.18, 1006.05, 2.93, 347, 
2021/10/24 14:19:27, 24.39, 32.06, 1006.02, 3.15, 352, 
2021/10/24 14:19:28, 24.35, 31.88, 1006.01, 2.93, 349, 
2021/10/24 14:19:29, 24.36, 31.84, 1005.99, 2.93, 347, 
2021/10/24 14:19:30, 24.38, 31.86, 1006.03, 3.15, 339, 
2021/10/24 14:19:31, 24.37, 31.85, 1006.00, 2.93, 338, 
2021/10/24 14:19:32, 24.39, 31.82, 1006.03, 2.93, 338, 
2021/10/24 14:19:33, 24.38, 31.79, 1006.02, 2.93, 336, 
2021/10/24 14:19:34, 24.38, 31.82, 1005.99, 2.93, 332, 
2021/10/24 14:19:35, 24.38, 31.84, 1005.99, 2.93, 321, 
2021/10/24 14:19:36, 24.40, 31.81, 1006.01, 3.37, 323, 
2021/10/24 14:19:37, 24.39, 31.84, 1006.00, 3.81, 332, 
2021/10/24 14:19:38, 24.37, 31.96, 1005.97, 4.03, 335, 
2021/10/24 14:19:39, 24.34, 32.05, 1005.98, 4.03, 350, 
2021/10/24 14:19:40, 24.30, 32.06, 1006.00, 4.03, 353, 
2021/10/24 14:19:41, 24.30, 32.02, 1005.97, 4.25, 351, 
2021/10/24 14:19:42, 24.28, 31.93, 1006.00, 4.47, 358, 
2021/10/24 14:19:43, 24.29, 31.96, 1006.01, 4.47, 359, 
2021/10/24 14:19:44, 24.30, 32.01, 1006.01, 4.47, 0, 
2021/10/24 14:19:45, 24.30, 31.93, 1006.03, 4.47, 355, 
2021/10/24 14:19:46, 24.28, 31.87, 1005.99, 4.03, 5, 
2021/10/24 14:19:55, 24.34, 32.23, 1006.03, 5.80, 283, 
2021/10/24 14:19:56, 24.32, 32.31, 1006.04, 6.90, 297, 
2021/10/24 14:19:57, 24.32, 32.38, 1006.03, 7.12, 297, 
2021/10/24 14:19:58, 24.32, 32.41, 1006.02, 6.90, 295, 
2021/10/24 14:19:59, 24.32, 32.43, 1006.04, 6.46, 303, 
2021/10/24 14:20:0, 24.29, 32.43, 1006.00, 6.68, 310, 
2021/10/24 14:20:1, 24.24, 32.19, 1005.99, 6.24, 309, 
2021/10/24 14:20:2, 24.21, 32.09, 1006.03, 6.24, 316, 
2021/10/24 14:20:3, 24.20, 31.95, 1005.99, 6.46, 321, 
2021/10/24 14:20:4, 24.18, 31.89, 1006.01, 5.80, 322, 
2021/10/24 14:20:5, 24.18, 31.98, 1006.05, 5.80, 321, 
2021/10/24 14:20:6, 24.15, 32.09, 1006.09, 6.02, 316, 
2021/10/24 14:20:7, 24.12, 32.02, 1006.05, 6.02, 311, 
2021/10/24 14:20:8, 24.11, 31.92, 1006.03, 5.36, 322, 
2021/10/24 14:20:9, 24.11, 31.92, 1006.07, 5.14, 332, 
2021/10/24 14:20:10, 24.09, 31.98, 1006.03, 4.92, 321, 
2021/10/24 14:20:11, 24.06, 32.05, 1006.05, 4.69, 319, 
2021/10/24 14:20:12, 24.05, 32.04, 1006.05, 5.14, 290, 
2021/10/24 14:20:13, 24.03, 32.04, 1006.09, 5.58, 306, 
2021/10/24 14:20:14, 23.99, 32.08, 1006.03, 6.24, 303, 
2021/10/24 14:20:15, 23.98, 32.11, 1006.06, 5.80, 298, 
2021/10/24 14:20:16, 23.95, 32.15, 1006.03, 5.58, 330, 
2021/10/24 14:20:17, 23.93, 32.21, 1006.02, 5.58, 333, 
2021/10/24 14:20:18, 23.91, 32.29, 1006.00, 5.36, 334, 
2021/10/24 14:20:19, 23.87, 32.40, 1006.01, 4.92, 2, 
2021/10/24 14:20:20, 23.86, 32.45, 1006.03, 5.14, 325, 
2021/10/24 14:20:21, 23.84, 32.43, 1006.02, 4.69, 330, 
2021/10/24 14:20:22, 23.83, 32.50, 1005.98, 4.47, 337, 
2021/10/24 14:20:23, 23.84, 32.54, 1006.01, 4.03, 28, 
2021/10/24 14:20:24, 23.83, 32.52, 1006.00, 3.81, 328, 
2021/10/24 14:20:25, 23.84, 32.49, 1006.01, 4.03, 330, 
2021/10/24 14:20:26, 23.85, 32.46, 1006.02, 3.81, 324, 
2021/10/24 14:20:27, 23.85, 32.44, 1006.05, 3.59, 320, 
2021/10/24 14:20:28, 23.86, 32.44, 1006.00, 3.81, 318, 
2021/10/24 14:20:29, 23.86, 32.38, 1006.00, 3.81, 321, 
2021/10/24 14:20:30, 23.85, 32.36, 1006.02, 3.81, 19, 
2021/10/24 14:20:31, 23.85, 32.37, 1006.02, 4.47, 332, 
2021/10/24 14:20:32, 23.85, 32.40, 1006.03, 4.69, 328, 
2021/10/24 14:20:33, 23.86, 32.40, 1005.99, 4.92, 5, 
2021/10/24 14:20:34, 23.85, 32.41, 1006.00, 5.14, 346, 
2021/10/24 14:20:35, 23.85, 32.41, 1005.97, 5.14, 354, 
2021/10/24 14:20:36, 23.86, 32.43, 1006.01, 5.80, 8, 
2021/10/24 14:20:37, 23.86, 32.38, 1005.96, 6.46, 346, 
2021/10/24 14:20:38, 23.85, 32.33, 1005.96, 6.46, 2, 
2021/10/24 14:20:39, 23.86, 32.34, 1005.95, 6.24, 344, 
2021/10/24 14:20:40, 23.85, 32.31, 1005.99, 6.02, 351, 
2021/10/24 14:20:41, 23.85, 32.29, 1006.00, 6.24, 340, 
2021/10/24 14:20:42, 23.85, 32.31, 1006.06, 6.68, 340, 
2021/10/24 14:20:43, 23.83, 32.32, 1005.99, 6.02, 344, 
2021/10/24 14:20:44, 23.82, 32.36, 1005.95, 6.02, 349, 
2021/10/24 14:20:45, 23.81, 32.40, 1006.03, 6.02, 339, 
2021/10/24 14:20:46, 23.77, 32.42, 1006.05, 6.02, 343, 
2021/10/24 14:20:47, 23.72, 32.39, 1006.01, 5.58, 347, 
2021/10/24 14:20:48, 23.71, 32.38, 1006.04, 5.80, 341, 
2021/10/24 14:20:49, 23.70, 32.43, 1006.04, 5.58, 321, 
2021/10/24 14:20:50, 23.70, 32.47, 1006.04, 6.68, 310, 
2021/10/24 14:20:51, 23.68, 32.54, 1006.05, 6.02, 303, 
2021/10/24 14:20:52, 23.67, 32.53, 1006.08, 5.80, 313, 
2021/10/24 14:20:53, 23.67, 32.53, 1006.06, 5.36, 310, 
2021/10/24 14:20:54, 23.66, 32.54, 1006.04, 4.69, 308, 
2021/10/24 14:20:55, 23.65, 32.55, 1006.07, 4.25, 296, 
2021/10/24 14:20:56, 23.64, 32.59, 1006.03, 3.81, 293, 
2021/10/24 14:20:57, 23.63, 32.61, 1006.06, 3.81, 297, 
2021/10/24 14:20:58, 23.62, 32.62, 1006.03, 3.37, 305, 
2021/10/24 14:20:59, 23.61, 32.62, 1006.03, 2.93, 309, 
2021/10/24 14:21:0, 23.60, 32.63, 1006.03, 3.37, 322, 
2021/10/24 14:21:1, 23.61, 32.65, 1006.05, 3.37, 322, 
2021/10/24 14:21:2, 23.59, 32.66, 1006.04, 3.81, 338, 
2021/10/24 14:21:3, 23.59, 32.68, 1006.03, 4.03, 345, 
2021/10/24 14:21:4, 23.55, 32.73, 1006.04, 4.03, 342, 
2021/10/24 14:21:5, 23.52, 32.75, 1006.03, 3.81, 355, 
2021/10/24 14:21:6, 23.52, 32.78, 1006.05, 4.03, 356, 
2021/10/24 14:21:7, 23.47, 32.83, 1006.06, 3.59, 357, 
2021/10/24 14:21:8, 23.48, 32.84, 1006.04, 3.37, 356, 
2021/10/24 14:21:16, 23.51, 33.09, 1006.05, 1.61, 349, 
2021/10/24 14:21:17, 23.51, 33.11, 1006.03, 1.61, 350, 
2021/10/24 14:21:18, 23.51, 33.08, 1006.06, 1.61, 350, 
2021/10/24 14:21:19, 23.52, 33.07, 1006.04, 1.83, 344, 
2021/10/24 14:21:20, 23.53, 33.07, 1006.03, 2.05, 332, 
2021/10/24 14:21:21, 23.54, 33.05, 1006.05, 2.27, 335, 
2021/10/24 14:21:22, 23.54, 33.06, 1006.00, 2.71, 340, 
2021/10/24 14:21:23, 23.55, 33.05, 1006.02, 2.49, 353, 
2021/10/24 14:21:24, 23.56, 33.02, 1006.01, 3.37, 354, 
2021/10/24 14:21:25, 23.58, 32.92, 1006.03, 3.37, 355, 
2021/10/24 14:21:26, 23.57, 32.89, 1005.99, 3.37, 359, 
2021/10/24 14:21:27, 23.59, 32.88, 1005.98, 3.37, 19, 
2021/10/24 14:21:28, 23.60, 32.90, 1006.02, 3.37, 0, 
2021/10/24 14:21:29, 23.59, 32.80, 1005.99, 3.15, 4, 
2021/10/24 14:21:30, 23.60, 32.76, 1006.00, 3.15, 9, 
2021/10/24 14:21:31, 23.61, 32.76, 1006.01, 3.37, 349, 
2021/10/24 14:21:32, 23.61, 32.74, 1006.03, 3.37, 350, 
2021/10/24 14:21:33, 23.59, 32.72, 1006.02, 2.93, 350, 
2021/10/24 14:21:34, 23.60, 32.76, 1006.02, 2.93, 340, 
2021/10/24 14:21:35, 23.61, 32.77, 1006.00, 3.37, 341, 
2021/10/24 14:21:36, 23.60, 32.80, 1005.99, 3.37, 341, 
2021/10/24 14:21:37, 23.62, 32.84, 1006.04, 3.37, 339, 
2021/10/24 14:21:38, 23.63, 32.87, 1006.02, 2.93, 339, 
2021/10/24 14:21:39, 23.64, 32.86, 1006.03, 2.71, 336, 
2021/10/24 14:21:40, 23.65, 32.84, 1006.06, 2.71, 336, 
2021/10/24 14:21:41, 23.65, 32.84, 1006.04, 2.49, 338, 
2021/10/24 14:21:42, 23.66, 32.83, 1006.04, 2.49, 343, 
2021/10/24 14:21:43, 23.66, 32.84, 1006.03, 2.27, 344, 
2021/10/24 14:21:44, 23.65, 32.79, 1006.02, 2.27, 347, 
2021/10/24 14:21:45, 23.67, 32.83, 1006.03, 2.27, 334, 
2021/10/24 14:21:46, 23.69, 32.84, 1006.06, 2.05, 332, 
2021/10/24 14:21:47, 23.69, 32.86, 1006.02, 1.83, 332, 
2021/10/24 14:21:48, 23.70, 32.84, 1006.04, 2.27, 332, 
2021/10/24 14:21:49, 23.72, 32.87, 1006.03, 2.71, 331, 
2021/10/24 14:21:50, 23.73, 32.82, 1006.03, 2.49, 330, 
2021/10/24 14:21:51, 23.75, 32.85, 1006.03, 2.49, 331, 
2021/10/24 14:21:52, 23.75, 32.85, 1006.02, 2.27, 332, 
2021/10/24 14:21:53, 23.77, 32.86, 1006.05, 2.27, 335, 
2021/10/24 14:21:54, 23.78, 32.87, 1006.02, 2.27, 332, 
2021/10/24 14:21:55, 23.81, 32.88, 1006.05, 1.83, 333, 
2021/10/24 14:21:56, 23.80, 32.89, 1005.99, 1.83, 332, 
2021/10/24 14:21:57, 23.84, 32.91, 1006.02, 2.05, 331, 
2021/10/24 14:21:58, 23.85, 32.95, 1005.98, 1.83, 333, 
2021/10/24 14:21:59, 23.88, 33.01, 1006.05, 2.27, 332, 
2021/10/24 14:22:0, 23.89, 32.98, 1006.01, 2.49, 330, 
2021/10/24 14:22:1, 23.91, 32.90, 1006.02, 2.71, 330, 
2021/10/24 14:22:2, 23.93, 32.83, 1005.99, 2.71, 333, 
2021/10/24 14:22:3, 23.95, 32.74, 1006.04, 2.27, 330, 
2021/10/24 14:22:4, 23.96, 32.74, 1006.03, 2.49, 329, 
2021/10/24 14:22:5, 23.98, 32.73, 1006.03, 2.71, 329, 
2021/10/24 14:22:6, 24.00, 32.64, 1006.04, 2.93, 329, 
2021/10/24 14:22:7, 23.99, 32.53, 1006.04, 2.93, 345, 
2021/10/24 14:22:8, 23.97, 32.44, 1006.01, 3.37, 356, 
2021/10/24 14:22:9, 23.97, 32.39, 1006.02, 2.93, 356, 
2021/10/24 14:22:10, 23.97, 32.41, 1006.05, 2.93, 340, 
2021/10/24 14:22:11, 24.00, 32.44, 1006.03, 2.71, 337, 
2021/10/24 14:22:12, 23.99, 32.45, 1006.05, 2.71, 345, 
2021/10/24 14:22:13, 23.93, 32.43, 1006.02, 2.93, 358, 
2021/10/24 14:22:14, 23.96, 32.42, 1006.06, 3.81, 4, 
2021/10/24 14:22:15, 23.96, 32.40, 1006.03, 4.03, 346, 
2021/10/24 14:22:16, 23.96, 32.44, 1006.03, 4.03, 340, 
2021/10/24 14:22:17, 23.97, 32.46, 1006.04, 3.81, 333, 
2021/10/24 14:22:18, 23.96, 32.48, 1006.02, 3.37, 331, 
2021/10/24 14:22:19, 23.97, 32.47, 1006.03, 3.81, 328, 
2021/10/24 14:22:20, 23.99, 32.46, 1006.05, 3.59, 329, 
2021/10/24 14:22:21, 24.00, 32.46, 1006.04, 3.81, 333, 
2021/10/24 14:22:22, 24.00, 32.45, 1006.02, 3.59, 345, 
2021/10/24 14:22:23, 23.98, 32.40, 1006.02, 3.81, 2, 
2021/10/24 14:22:24, 24.00, 32.38, 1006.07, 4.03, 3, 
2021/10/24 14:22:25, 23.98, 32.35, 1006.04, 5.14, 334, 
2021/10/24 14:22:26, 23.98, 32.30, 1006.04, 6.24, 328, 
2021/10/24 14:22:27, 23.97, 32.22, 1006.06, 7.12, 326, 
2021/10/24 14:22:28, 23.96, 32.09, 1006.08, 7.78, 314, 
2021/10/24 14:22:29, 23.94, 32.07, 1006.05, 7.56, 316, 
2021/10/24 14:22:30, 23.91, 32.08, 1006.03, 7.12, 307, 
2021/10/24 14:22:31, 23.90, 32.03, 1006.04, 6.68, 319, 
2021/10/24 14:22:32, 23.89, 31.99, 1006.03, 6.02, 318, 
2021/10/24 14:22:33, 23.86, 31.99, 1006.06, 6.02, 312, 
2021/10/24 14:22:34, 23.82, 31.98, 1006.01, 6.02, 301, 
2021/10/24 14:22:35, 23.81, 32.03, 1006.04, 6.68, 304, 
2021/10/24 14:22:36, 23.80, 32.04, 1006.06, 7.12, 304, 
2021/10/24 14:22:37, 23.76, 32.06, 1006.06, 7.12, 306, 
2021/10/24 14:22:38, 23.72, 32.06, 1006.00, 7.12, 293, 
2021/10/24 14:22:39, 23.72, 32.08, 1006.04, 6.46, 301, 
2021/10/24 14:22:40, 23.69, 32.07, 1006.07, 6.02, 303, 
2021/10/24 14:22:41, 23.68, 32.07, 1006.05, 5.58, 306, 
2021/10/24 14:22:42, 23.66, 32.11, 1006.05, 4.47, 317, 
2021/10/24 14:22:43, 23.63, 32.18, 1006.05, 4.47, 303, 
2021/10/24 14:22:44, 23.62, 32.23, 1006.04, 4.47, 308, 
2021/10/24 14:22:45, 23.59, 32.27, 1006.02, 4.69, 293, 
2021/10/24 14:22:46, 23.60, 32.27, 1006.04, 5.36, 291, 
2021/10/24 14:22:47, 23.59, 32.29, 1006.03, 4.69, 287, 
2021/10/24 14:22:48, 23.57, 32.32, 1006.04, 4.92, 300, 
2021/10/24 14:22:49, 23.54, 32.34, 1006.06, 4.69, 303, 
2021/10/24 14:22:50, 23.53, 32.40, 1006.05, 4.92, 307, 
2021/10/24 14:22:51, 23.51, 32.44, 1006.04, 4.69, 306, 
2021/10/24 14:22:52, 23.50, 32.43, 1006.10, 4.69, 310, 
2021/10/24 14:22:53, 23.49, 32.40, 1006.09, 4.25, 308, 
2021/10/24 14:22:54, 23.47, 32.42, 1006.05, 3.81, 308, 
2021/10/24 14:22:55, 23.47, 32.48, 1006.07, 2.93, 318, 
2021/10/24 14:22:56, 23.46, 32.53, 1006.04, 3.15, 321, 
2021/10/24 14:22:57, 23.47, 32.62, 1006.07, 2.71, 313, 
2021/10/24 14:22:58, 23.46, 32.74, 1006.04, 2.71, 291, 
2021/10/24 14:22:59, 23.47, 32.79, 1006.03, 2.71, 294, 
2021/10/24 14:23:0, 23.48, 32.82, 1006.06, 2.27, 313, 
2021/10/24 14:23:1, 23.48, 32.84, 1006.06, 2.27, 315, 
2021/10/24 14:23:2, 23.48, 32.83, 1006.03, 2.71, 309, 
2021/10/24 14:23:3, 23.49, 32.80, 1006.07, 3.81, 313, 
2021/10/24 14:23:4, 23.50, 32.76, 1006.08, 3.81, 296, 
2021/10/24 14:23:5, 23.50, 32.72, 1006.07, 4.03, 285, 
2021/10/24 14:23:6, 23.48, 32.68, 1006.07, 3.37, 287, 
2021/10/24 14:23:7, 23.48, 32.69, 1006.03, 3.37, 287, 
2021/10/24 14:23:8, 23.48, 32.72, 1006.07, 3.37, 292, 
2021/10/24 14:23:9, 23.47, 32.73, 1006.05, 3.37, 297, 
2021/10/24 14:23:10, 23.46, 32.74, 1006.04, 2.93, 297, 
2021/10/24 14:23:19, 23.44, 32.80, 1006.02, 2.05, 293, 
2021/10/24 14:23:20, 23.46, 32.77, 1006.07, 2.05, 287, 
2021/10/24 14:23:21, 23.45, 32.76, 1006.04, 1.83, 284, 
2021/10/24 14:23:22, 23.45, 32.78, 1006.02, 1.83, 274, 
2021/10/24 14:23:23, 23.44, 32.79, 1006.01, 2.05, 256, 
2021/10/24 14:23:24, 23.45, 32.80, 1006.06, 1.83, 254, 
2021/10/24 14:23:25, 23.46, 32.84, 1006.05, 1.83, 254, 
2021/10/24 14:23:26, 23.47, 32.86, 1006.03, 1.83, 255, 
2021/10/24 14:23:27, 23.46, 32.88, 1006.02, 1.61, 254, 
2021/10/24 14:23:28, 23.47, 32.95, 1006.03, 1.39, 253, 
2021/10/24 14:23:29, 23.48, 32.95, 1006.03, 1.17, 255, 
2021/10/24 14:23:30, 23.48, 32.97, 1006.04, 1.17, 252, 
2021/10/24 14:23:31, 23.49, 33.02, 1006.00, 1.17, 254, 
2021/10/24 14:23:32, 23.50, 33.07, 1006.00, 1.17, 253, 
2021/10/24 14:23:33, 23.52, 33.12, 1005.99, 0.95, 253, 
2021/10/24 14:23:34, 23.53, 33.16, 1006.03, 0.73, 253, 
2021/10/24 14:23:35, 23.55, 33.20, 1006.02, 0.73, 251, 
2021/10/24 14:23:36, 23.56, 33.15, 1006.02, 0.73, 252, 
2021/10/24 14:23:37, 23.57, 33.09, 1005.98, 0.73, 253, 
2021/10/24 14:23:38, 23.59, 33.07, 1005.99, 0.51, 253, 
2021/10/24 14:23:39, 23.60, 33.10, 1006.01, 0.51, 252, 
2021/10/24 14:23:40, 23.60, 33.11, 1005.96, 0.51, 253, 
2021/10/24 14:23:41, 23.64, 33.20, 1006.03, 0.51, 256, 
2021/10/24 14:23:42, 23.65, 33.21, 1006.01, 0.51, 258, 
