TimeStamp, Temperature, Pressure, Humidity, Wind Speed, Wind direction
 2021/10/23 12:32:34, 20.12, 48.94, 1002.23, 0.0, 212.0 39342
 2021/10/23 12:32:35, 20.12, 48.91, 1002.22, 0.0, 212.0 39351
 2021/10/23 12:32:36, 20.16, 48.86, 1002.22, 0.0, 211.0 39360
 2021/10/23 12:32:37, 20.18, 48.81, 1002.24, 0.0, 212.0 39369
 2021/10/23 12:32:38, 20.19, 48.74, 1002.21, 0.0, 212.0 39378
 2021/10/23 12:32:39, 20.22, 48.69, 1002.21, 0.0, 214.0 39387
 2021/10/23 12:32:40, 20.23, 48.65, 1002.21, 0.0, 212.0 39396
 2021/10/23 12:32:41, 20.27, 48.59, 1002.24, 0.0, 213.0 39405
 2021/10/23 12:32:42, 20.28, 48.56, 1002.23, 0.0, 210.0 39414
 2021/10/23 12:32:43, 20.3, 48.53, 1002.23, 0.0, 212.0 39423
 2021/10/23 12:32:44, 20.31, 48.51, 1002.2, 0.0, 212.0 39432
 2021/10/23 12:32:45, 20.33, 48.53, 1002.23, 0.0, 214.0 39441
 2021/10/23 12:32:46, 20.36, 48.57, 1002.24, 0.0, 214.0 39450
 2021/10/23 12:32:47, 20.37, 48.61, 1002.23, 0.0, 211.0 39459
 2021/10/23 12:32:48, 20.41, 48.65, 1002.25, 0.0, 212.0 39468
 2021/10/23 12:32:49, 20.42, 48.67, 1002.23, 0.29, 213.0 39477
 2021/10/23 12:32:50, 20.45, 48.66, 1002.27, 0.07, 211.0 39486
 2021/10/23 12:32:51, 20.47, 48.68, 1002.25, 0.07, 214.0 39495
 2021/10/23 12:32:52, 20.48, 48.7, 1002.26, 0.07, 211.0 39504
 2021/10/23 12:32:53, 20.49, 48.71, 1002.24, 0.29, 211.0 39513
 2021/10/23 12:32:54, 20.52, 48.71, 1002.24, 0.29, 214.0 39522
 2021/10/23 12:32:55, 20.52, 48.69, 1002.22, 0.07, 211.0 39531
 2021/10/23 12:32:56, 20.54, 48.68, 1002.26, 0.07, 211.0 39540
 2021/10/23 12:32:57, 20.56, 48.7, 1002.22, 0.07, 213.0 39549
 2021/10/23 12:32:58, 20.58, 48.67, 1002.24, 0.0, 211.0 39558
 2021/10/23 12:32:59, 20.58, 48.62, 1002.2, 0.0, 212.0 39567
 2021/10/23 12:33:0, 20.61, 48.58, 1002.22, 0.0, 212.0 39576
 2021/10/23 12:33:1, 20.61, 48.54, 1002.21, 0.0, 213.0 39585
 2021/10/23 12:33:2, 20.63, 48.5, 1002.22, 0.0, 211.0 39594
 2021/10/23 12:33:3, 20.64, 47.99, 1002.24, 0.0, 213.0 39603
 2021/10/23 12:33:4, 20.66, 47.52, 1002.23, 0.0, 212.0 39612
 2021/10/23 12:33:5, 20.67, 47.52, 1002.21, 0.0, 213.0 39621
 2021/10/23 12:33:6, 20.69, 47.54, 1002.24, 0.0, 212.0 39630
 2021/10/23 12:33:7, 20.7, 47.56, 1002.23, 0.0, 213.0 39639
 2021/10/23 12:33:8, 20.7, 47.54, 1002.21, 0.0, 213.0 39648
 2021/10/23 12:33:9, 20.71, 47.53, 1002.24, 0.0, 212.0 39657
 2021/10/23 12:33:10, 20.72, 47.49, 1002.21, 0.0, 212.0 39666
 2021/10/23 12:33:11, 20.71, 47.47, 1002.22, 0.0, 213.0 39675
 2021/10/23 12:33:12, 20.7, 47.39, 1002.21, 0.0, 214.0 39684
 2021/10/23 12:33:13, 20.67, 47.01, 1002.24, 0.0, 212.0 39693
 2021/10/23 12:33:14, 20.62, 46.77, 1002.22, 0.0, 213.0 39702
 2021/10/23 12:33:15, 20.58, 46.63, 1002.19, 0.0, 211.0 39711
 2021/10/23 12:33:16, 20.54, 46.57, 1002.17, 0.0, 212.0 39720
 2021/10/23 12:33:17, 20.48, 46.64, 1002.22, 0.0, 212.0 39729
 2021/10/23 12:33:18, 20.45, 46.84, 1002.2, 0.0, 212.0 39738
 2021/10/23 12:33:19, 20.42, 47.02, 1002.18, 0.0, 212.0 39747
 2021/10/23 12:33:20, 20.39, 47.17, 1002.18, 0.0, 212.0 39756
 2021/10/23 12:33:21, 20.37, 47.26, 1002.23, 0.0, 213.0 39765
 2021/10/23 12:33:22, 20.35, 47.24, 1002.21, 0.29, 214.0 39774
 2021/10/23 12:33:23, 20.31, 47.2, 1002.18, 0.51, 213.0 39783
 2021/10/23 12:33:24, 20.3, 47.24, 1002.2, 0.51, 212.0 39792
 2021/10/23 12:33:25, 20.29, 47.27, 1002.18, 0.95, 212.0 39801
 2021/10/23 12:33:26, 20.25, 47.31, 1002.15, 0.95, 214.0 39810
 2021/10/23 12:33:27, 20.26, 47.37, 1002.21, 0.95, 213.0 39819
 2021/10/23 12:33:28, 20.27, 47.41, 1002.23, 0.95, 212.0 39828
 2021/10/23 12:33:29, 20.27, 47.43, 1002.22, 0.95, 213.0 39837
 2021/10/23 12:33:30, 20.27, 47.42, 1002.2, 0.73, 211.0 39846
 2021/10/23 12:33:31, 20.26, 47.43, 1002.18, 0.51, 212.0 39855
 2021/10/23 12:33:32, 20.26, 47.46, 1002.21, 0.51, 213.0 39864
 2021/10/23 12:33:33, 20.3, 47.51, 1002.21, 0.51, 214.0 39873
 2021/10/23 12:33:34, 20.3, 47.55, 1002.2, 0.29, 211.0 39882
 2021/10/23 12:33:35, 20.3, 47.61, 1002.2, 0.29, 212.0 39891
 2021/10/23 12:33:36, 20.35, 47.62, 1002.22, 0.29, 213.0 39900
 2021/10/23 12:33:37, 20.34, 47.57, 1002.15, 0.07, 214.0 39909
 2021/10/23 12:33:38, 20.35, 47.43, 1002.22, 0.07, 214.0 39918
 2021/10/23 12:33:39, 20.37, 47.33, 1002.22, 0.07, 212.0 39927
 2021/10/23 12:33:40, 20.37, 47.26, 1002.25, 0.0, 215.0 39936
 2021/10/23 12:33:41, 20.38, 47.28, 1002.2, 0.0, 212.0 39945
 2021/10/23 12:33:42, 20.37, 47.27, 1002.22, 0.0, 213.0 39954
 2021/10/23 12:33:43, 20.39, 47.22, 1002.23, 0.0, 213.0 39963
 2021/10/23 12:33:44, 20.39, 47.19, 1002.24, 0.0, 212.0 39972
 2021/10/23 12:33:45, 20.39, 47.19, 1002.21, 0.0, 213.0 39981
 2021/10/23 12:33:46, 20.42, 47.22, 1002.24, 0.0, 213.0 39990
 2021/10/23 12:33:47, 20.43, 47.25, 1002.27, 0.0, 213.0 39999
 2021/10/23 12:33:48, 20.43, 47.27, 1002.22, 0.0, 213.0 40008
 2021/10/23 12:33:49, 20.46, 47.27, 1002.27, 0.0, 213.0 40017
 2021/10/23 12:33:50, 20.47, 47.29, 1002.23, 0.0, 213.0 40026
 2021/10/23 12:33:51, 20.48, 47.28, 1002.25, 0.0, 213.0 40035
 2021/10/23 12:33:52, 20.48, 47.29, 1002.2, 0.0, 213.0 40044
 2021/10/23 12:33:53, 20.51, 47.31, 1002.27, 0.0, 213.0 40053
 2021/10/23 12:33:54, 20.53, 47.32, 1002.26, 0.0, 214.0 40062
 2021/10/23 12:33:55, 20.55, 47.33, 1002.21, 0.0, 213.0 40071
 2021/10/23 12:33:56, 20.57, 47.33, 1002.22, 0.0, 215.0 40080
 2021/10/23 12:33:57, 20.57, 47.28, 1002.23, 0.0, 212.0 40089
 2021/10/23 12:33:58, 20.6, 47.24, 1002.23, 0.0, 214.0 40098
 2021/10/23 12:33:59, 20.63, 47.08, 1002.24, 0.0, 213.0 40107
 2021/10/23 12:34:0, 20.65, 46.87, 1002.25, 0.0, 215.0 40116
 2021/10/23 12:34:1, 20.66, 46.71, 1002.23, 0.0, 213.0 40125
 2021/10/23 12:34:2, 20.67, 46.64, 1002.23, 0.0, 214.0 40134
 2021/10/23 12:34:3, 20.7, 46.59, 1002.23, 0.0, 214.0 40143
 2021/10/23 12:34:4, 20.7, 46.61, 1002.25, 0.0, 214.0 40152
 2021/10/23 12:34:5, 20.71, 46.65, 1002.24, 0.51, 214.0 40161
 2021/10/23 12:34:6, 20.73, 46.71, 1002.24, 0.51, 214.0 40170
 2021/10/23 12:34:7, 20.75, 46.73, 1002.25, 0.95, 216.0 40179
 2021/10/23 12:34:8, 20.73, 46.76, 1002.19, 0.95, 214.0 40188
 2021/10/23 12:34:9, 20.77, 46.79, 1002.22, 0.95, 214.0 40197
 2021/10/23 12:34:10, 20.77, 46.8, 1002.2, 0.95, 215.0 40206
 2021/10/23 12:34:11, 20.8, 46.89, 1002.21, 0.95, 214.0 40215
 2021/10/23 12:34:12, 20.81, 46.87, 1002.21, 0.95, 204.0 40224
 2021/10/23 12:34:13, 20.79, 46.69, 1002.21, 1.17, 187.0 40233
 2021/10/23 12:34:14, 20.79, 46.59, 1002.21, 1.83, 189.0 40242
 2021/10/23 12:34:15, 20.78, 46.56, 1002.22, 2.05, 188.0 40251
 2021/10/23 12:34:16, 20.76, 46.58, 1002.19, 2.05, 189.0 40260
 2021/10/23 12:34:17, 20.75, 46.45, 1002.21, 2.05, 191.0 40269
 2021/10/23 12:34:18, 20.73, 46.37, 1002.21, 2.05, 191.0 40278
 2021/10/23 12:34:19, 20.72, 46.32, 1002.24, 2.05, 192.0 40287
 2021/10/23 12:34:20, 20.7, 46.37, 1002.21, 2.05, 191.0 40296
 2021/10/23 12:34:21, 20.69, 46.51, 1002.2, 2.05, 191.0 40305
 2021/10/23 12:34:22, 20.7, 46.63, 1002.24, 1.83, 201.0 40314
 2021/10/23 12:34:23, 20.69, 46.74, 1002.22, 1.83, 207.0 40323
 2021/10/23 12:34:24, 20.7, 46.87, 1002.21, 1.61, 207.0 40332
 2021/10/23 12:34:25, 20.71, 46.92, 1002.23, 1.61, 210.0 40341
 2021/10/23 12:34:26, 20.72, 46.93, 1002.2, 1.39, 210.0 40350
 2021/10/23 12:34:27, 20.73, 46.96, 1002.22, 1.39, 209.0 40359
 2021/10/23 12:34:28, 20.72, 47.0, 1002.19, 1.17, 209.0 40368
 2021/10/23 12:34:29, 20.76, 47.05, 1002.22, 0.95, 214.0 40377
 2021/10/23 12:34:30, 20.75, 47.04, 1002.19, 0.95, 212.0 40386
 2021/10/23 12:34:31, 20.79, 47.03, 1002.22, 0.73, 213.0 40395
 2021/10/23 12:34:32, 20.81, 47.0, 1002.24, 0.95, 222.0 40404
 2021/10/23 12:34:33, 20.81, 46.92, 1002.2, 1.17, 227.0 40413
 2021/10/23 12:34:34, 20.84, 46.87, 1002.22, 1.17, 226.0 40422
 2021/10/23 12:34:35, 20.84, 46.85, 1002.22, 1.39, 226.0 40431
 2021/10/23 12:34:36, 20.85, 46.85, 1002.22, 1.17, 226.0 40440
 2021/10/23 12:34:37, 20.86, 46.84, 1002.2, 1.39, 228.0 40449
 2021/10/23 12:34:38, 20.87, 46.84, 1002.2, 1.17, 228.0 40458
 2021/10/23 12:34:39, 20.89, 46.88, 1002.22, 1.39, 228.0 40467
 2021/10/23 12:34:40, 20.9, 46.87, 1002.23, 1.17, 227.0 40476
 2021/10/23 12:34:41, 20.91, 46.82, 1002.24, 1.17, 227.0 40485
 2021/10/23 12:34:42, 20.9, 46.75, 1002.22, 0.95, 227.0 40494
 2021/10/23 12:34:43, 20.9, 46.67, 1002.21, 0.95, 226.0 40503
 2021/10/23 12:34:44, 20.91, 46.55, 1002.22, 0.95, 227.0 40512
 2021/10/23 12:34:45, 20.9, 46.43, 1002.22, 0.95, 224.0 40521
 2021/10/23 12:34:46, 20.89, 46.34, 1002.24, 0.95, 222.0 40530
 2021/10/23 12:34:47, 20.87, 46.25, 1002.25, 0.0, 221.0 40539
 2021/10/23 12:34:48, 20.84, 46.26, 1002.24, 0.0, 218.0 40548
 2021/10/23 12:34:49, 20.82, 46.29, 1002.24, 0.0, 219.0 40557
 2021/10/23 12:34:50, 20.81, 46.29, 1002.24, 0.0, 219.0 40566
 2021/10/23 12:34:51, 20.79, 46.35, 1002.22, 0.0, 221.0 40575
 2021/10/23 12:34:52, 20.78, 46.52, 1002.23, 0.0, 217.0 40584
 2021/10/23 12:34:53, 20.76, 46.56, 1002.23, 0.0, 218.0 40593
 2021/10/23 12:34:54, 20.75, 46.61, 1002.2, 0.0, 218.0 40602
 2021/10/23 12:34:55, 20.75, 46.65, 1002.25, 0.0, 218.0 40611
 2021/10/23 12:34:56, 20.74, 46.68, 1002.25, 0.0, 218.0 40620
 2021/10/23 12:34:57, 20.72, 46.83, 1002.24, 0.0, 216.0 40629
 2021/10/23 12:34:58, 20.71, 46.95, 1002.23, 0.0, 220.0 40638
 2021/10/23 12:34:59, 20.7, 47.0, 1002.21, 0.0, 219.0 40647
 2021/10/23 12:35:0, 20.71, 47.19, 1002.24, 0.0, 217.0 40656
 2021/10/23 12:35:1, 20.7, 47.25, 1002.21, 0.0, 217.0 40665
 2021/10/23 12:35:2, 20.7, 47.31, 1002.23, 0.0, 217.0 40674
 2021/10/23 12:35:3, 20.72, 47.34, 1002.2, 0.0, 217.0 40683
 2021/10/23 12:35:4, 20.72, 47.36, 1002.21, 0.0, 215.0 40692
 2021/10/23 12:35:5, 20.73, 47.36, 1002.24, 0.0, 208.0 40701
 2021/10/23 12:35:6, 20.73, 47.46, 1002.21, 0.0, 207.0 40710
 2021/10/23 12:35:7, 20.74, 47.39, 1002.22, 0.29, 208.0 40719
 2021/10/23 12:35:8, 20.73, 47.26, 1002.23, 0.29, 203.0 40728
 2021/10/23 12:35:9, 20.72, 47.12, 1002.21, 0.07, 201.0 40737
 2021/10/23 12:35:17, 20.68, 47.13, 1002.24, 0.0, 202.0 40746
 2021/10/23 12:35:18, 20.65, 47.15, 1002.17, 0.0, 203.0 40755
 2021/10/23 12:35:19, 20.66, 47.18, 1002.22, 0.0, 204.0 40764
 2021/10/23 12:35:20, 20.67, 47.18, 1002.2, 0.0, 205.0 40773
 2021/10/23 12:35:21, 20.66, 47.18, 1002.21, 0.0, 205.0 40782
 2021/10/23 12:35:22, 20.67, 47.22, 1002.21, 0.0, 206.0 40791
 2021/10/23 12:35:23, 20.66, 47.37, 1002.21, 0.0, 208.0 40800
 2021/10/23 12:35:24, 20.66, 47.4, 1002.21, 0.0, 209.0 40809
 2021/10/23 12:35:25, 20.66, 47.5, 1002.17, 0.0, 209.0 40818
 2021/10/23 12:35:26, 20.67, 47.54, 1002.21, 0.0, 210.0 40827
 2021/10/23 12:35:27, 20.68, 47.59, 1002.2, 0.0, 210.0 40836
 2021/10/23 12:35:28, 20.69, 47.58, 1002.24, 0.0, 210.0 40845
 2021/10/23 12:35:29, 20.68, 47.4, 1002.22, 0.0, 213.0 40854
 2021/10/23 12:35:30, 20.66, 47.14, 1002.2, 0.0, 210.0 40863
 2021/10/23 12:35:31, 20.66, 47.07, 1002.22, 0.0, 211.0 40872
 2021/10/23 12:35:32, 20.65, 47.18, 1002.2, 0.0, 210.0 40881
 2021/10/23 12:35:33, 20.64, 47.31, 1002.19, 0.0, 210.0 40890
 2021/10/23 12:35:34, 20.63, 47.38, 1002.23, 0.0, 208.0 40899
 2021/10/23 12:35:35, 20.61, 47.47, 1002.17, 0.0, 210.0 40908
 2021/10/23 12:35:36, 20.63, 47.5, 1002.2, 0.0, 207.0 40917
 2021/10/23 12:35:37, 20.62, 47.38, 1002.19, 0.0, 200.0 40926
 2021/10/23 12:35:38, 20.63, 47.31, 1002.21, 0.0, 196.0 40935
 2021/10/23 12:35:39, 20.62, 47.31, 1002.19, 0.0, 199.0 40944
 2021/10/23 12:35:40, 20.63, 47.37, 1002.19, 0.95, 190.0 40953
 2021/10/23 12:35:41, 20.62, 47.38, 1002.22, 0.95, 190.0 40962
 2021/10/23 12:35:42, 20.63, 47.38, 1002.22, 0.95, 186.0 40971
 2021/10/23 12:35:43, 20.63, 47.35, 1002.21, 0.95, 185.0 40980
 2021/10/23 12:35:44, 20.66, 47.35, 1002.22, 1.39, 186.0 40989
 2021/10/23 12:35:45, 20.67, 47.34, 1002.23, 1.39, 186.0 40998
 2021/10/23 12:35:46, 20.69, 47.37, 1002.22, 1.61, 188.0 41007
 2021/10/23 12:35:47, 20.7, 47.34, 1002.23, 1.83, 186.0 41016
 2021/10/23 12:35:48, 20.71, 47.26, 1002.2, 1.83, 187.0 41025
 2021/10/23 12:35:49, 20.72, 47.16, 1002.2, 2.05, 189.0 41034
 2021/10/23 12:35:50, 20.73, 47.13, 1002.21, 2.05, 185.0 41043
 2021/10/23 12:35:51, 20.73, 47.12, 1002.22, 1.83, 186.0 41052
 2021/10/23 12:35:52, 20.74, 47.0, 1002.21, 1.61, 184.0 41061
 2021/10/23 12:35:53, 20.75, 46.87, 1002.24, 2.05, 184.0 41070
 2021/10/23 12:35:54, 20.74, 46.75, 1002.18, 1.83, 186.0 41079
 2021/10/23 12:35:55, 20.77, 46.78, 1002.21, 1.83, 187.0 41088
 2021/10/23 12:35:56, 20.78, 46.77, 1002.22, 2.05, 185.0 41097
 2021/10/23 12:35:57, 20.79, 46.74, 1002.22, 2.05, 187.0 41106
 2021/10/23 12:35:58, 20.82, 46.74, 1002.26, 2.05, 187.0 41115
 2021/10/23 12:35:59, 20.83, 46.73, 1002.24, 1.83, 189.0 41124
 2021/10/23 12:36:0, 20.84, 46.74, 1002.22, 1.61, 190.0 41133
 2021/10/23 12:36:1, 20.86, 46.75, 1002.23, 1.61, 194.0 41142
 2021/10/23 12:36:2, 20.88, 46.76, 1002.25, 1.61, 192.0 41151
 2021/10/23 12:36:3, 20.89, 46.71, 1002.24, 1.17, 196.0 41160
 2021/10/23 12:36:4, 20.91, 46.7, 1002.26, 1.61, 195.0 41169
 2021/10/23 12:36:5, 20.91, 46.68, 1002.26, 1.61, 195.0 41178
 2021/10/23 12:36:6, 20.93, 46.68, 1002.28, 1.39, 197.0 41187
 2021/10/23 12:36:7, 20.94, 46.67, 1002.26, 1.17, 197.0 41196
 2021/10/23 12:36:8, 20.95, 46.59, 1002.25, 1.39, 198.0 41205
 2021/10/23 12:36:9, 20.97, 46.62, 1002.25, 1.17, 198.0 41214
 2021/10/23 12:36:10, 20.97, 46.71, 1002.25, 0.95, 197.0 41223
 2021/10/23 12:36:11, 20.98, 46.68, 1002.26, 0.95, 200.0 41232
 2021/10/23 12:36:12, 21.0, 46.65, 1002.26, 0.95, 200.0 41241
 2021/10/23 12:36:13, 21.01, 46.64, 1002.25, 0.73, 200.0 41250
 2021/10/23 12:36:14, 21.02, 46.63, 1002.24, 0.51, 198.0 41259
 2021/10/23 12:36:15, 21.04, 46.64, 1002.28, 0.51, 200.0 41268
 2021/10/23 12:36:16, 21.04, 46.66, 1002.25, 0.51, 202.0 41277
 2021/10/23 12:36:25, 21.14, 46.67, 1002.23, 0.73, 200.0 41286
 2021/10/23 12:36:26, 21.17, 46.65, 1002.27, 0.51, 199.0 41295
 2021/10/23 12:36:27, 21.18, 46.65, 1002.23, 0.51, 200.0 41304
 2021/10/23 12:36:28, 21.2, 46.64, 1002.26, 0.51, 200.0 41313
 2021/10/23 12:36:29, 21.2, 46.63, 1002.23, 0.51, 201.0 41322
 2021/10/23 12:36:30, 21.2, 46.63, 1002.2, 0.29, 203.0 41331
 2021/10/23 12:36:31, 21.21, 46.61, 1002.22, 0.29, 204.0 41340
 2021/10/23 12:36:32, 21.24, 46.58, 1002.24, 0.29, 208.0 41349
 2021/10/23 12:36:33, 21.25, 46.55, 1002.23, 0.07, 209.0 41358
 2021/10/23 12:36:34, 21.27, 46.55, 1002.27, 0.07, 210.0 41367
 2021/10/23 12:36:35, 21.26, 46.57, 1002.2, 0.29, 210.0 41376
 2021/10/23 12:36:36, 21.29, 46.61, 1002.24, 0.29, 212.0 41385
 2021/10/23 12:36:37, 21.29, 46.72, 1002.23, 0.07, 212.0 41394
 2021/10/23 12:36:38, 21.31, 46.55, 1002.26, 0.07, 213.0 41403
 2021/10/23 12:36:39, 21.32, 46.2, 1002.26, 0.07, 212.0 41412
 2021/10/23 12:36:40, 21.29, 46.2, 1002.24, 0.29, 212.0 41421
 2021/10/23 12:36:41, 21.28, 46.24, 1002.26, 0.29, 214.0 41430
 2021/10/23 12:36:42, 21.26, 46.23, 1002.21, 0.07, 213.0 41439
 2021/10/23 12:36:43, 21.26, 46.29, 1002.23, 0.07, 213.0 41448
 2021/10/23 12:36:44, 21.24, 46.42, 1002.21, 0.29, 213.0 41457
 2021/10/23 12:36:45, 21.22, 46.48, 1002.21, 0.29, 213.0 41466
 2021/10/23 12:36:46, 21.23, 46.48, 1002.22, 0.29, 214.0 41475
 2021/10/23 12:36:47, 21.23, 46.46, 1002.21, 0.95, 215.0 41484
 2021/10/23 12:36:48, 21.23, 46.45, 1002.23, 1.61, 226.0 41493
 2021/10/23 12:36:49, 21.25, 46.45, 1002.24, 1.61, 229.0 41502
 2021/10/23 12:36:50, 21.27, 46.46, 1002.26, 1.83, 231.0 41511
 2021/10/23 12:36:51, 21.27, 46.45, 1002.23, 2.27, 231.0 41520
 2021/10/23 12:36:52, 21.27, 46.45, 1002.23, 2.49, 233.0 41529
 2021/10/23 12:36:53, 21.29, 46.48, 1002.25, 2.49, 245.0 41538
 2021/10/23 12:36:54, 21.3, 46.51, 1002.25, 2.71, 246.0 41547
 2021/10/23 12:36:55, 21.31, 46.26, 1002.24, 2.71, 245.0 41556
 2021/10/23 12:36:56, 21.31, 46.11, 1002.2, 2.27, 245.0 41565
 2021/10/23 12:36:57, 21.3, 46.11, 1002.19, 2.05, 242.0 41574
 2021/10/23 12:36:58, 21.34, 46.15, 1002.22, 1.83, 240.0 41583
 2021/10/23 12:36:59, 21.33, 46.18, 1002.23, 1.61, 238.0 41592
 2021/10/23 12:37:0, 21.36, 46.23, 1002.23, 1.61, 238.0 41601
 2021/10/23 12:37:1, 21.36, 46.24, 1002.21, 1.17, 237.0 41610
 2021/10/23 12:37:2, 21.36, 46.26, 1002.19, 1.39, 240.0 41619
 2021/10/23 12:37:3, 21.37, 46.17, 1002.19, 1.17, 239.0 41628
 2021/10/23 12:37:4, 21.39, 46.07, 1002.23, 1.17, 239.0 41637
 2021/10/23 12:37:5, 21.4, 45.98, 1002.24, 0.95, 237.0 41646
 2021/10/23 12:37:6, 21.4, 45.93, 1002.18, 0.95, 237.0 41655
 2021/10/23 12:37:7, 21.43, 45.84, 1002.22, 0.95, 239.0 41664
 2021/10/23 12:37:8, 21.44, 45.81, 1002.22, 0.51, 239.0 41673
 2021/10/23 12:37:9, 21.43, 45.83, 1002.21, 0.51, 237.0 41682
 2021/10/23 12:37:10, 21.47, 45.85, 1002.25, 0.51, 238.0 41691
 2021/10/23 12:37:11, 21.45, 45.9, 1002.21, 0.51, 237.0 41700
 2021/10/23 12:37:12, 21.46, 45.95, 1002.21, 0.51, 234.0 41709
 2021/10/23 12:37:13, 21.47, 46.02, 1002.22, 0.51, 238.0 41718
 2021/10/23 12:37:14, 21.49, 46.08, 1002.24, 0.73, 240.0 41727
 2021/10/23 12:37:15, 21.5, 46.15, 1002.25, 0.51, 236.0 41736
 2021/10/23 12:37:16, 21.51, 46.21, 1002.27, 0.95, 236.0 41745
 2021/10/23 12:37:17, 21.52, 46.29, 1002.23, 0.73, 238.0 41754
 2021/10/23 12:37:18, 21.52, 46.37, 1002.21, 0.95, 236.0 41763
 2021/10/23 12:37:19, 21.54, 46.45, 1002.22, 0.95, 235.0 41772
 2021/10/23 12:37:20, 21.55, 46.49, 1002.25, 0.95, 236.0 41781
 2021/10/23 12:37:21, 21.55, 46.53, 1002.23, 0.73, 237.0 41790
 2021/10/23 12:37:22, 21.57, 46.53, 1002.24, 0.51, 236.0 41799
 2021/10/23 12:37:23, 21.57, 46.4, 1002.21, 0.51, 237.0 41808
 2021/10/23 12:37:24, 21.58, 46.26, 1002.23, 0.51, 235.0 41817
 2021/10/23 12:37:25, 21.59, 46.2, 1002.22, 0.51, 235.0 41826
 2021/10/23 12:37:26, 21.57, 46.06, 1002.21, 0.51, 236.0 41835
 2021/10/23 12:37:27, 21.54, 45.83, 1002.21, 0.51, 234.0 41844
 2021/10/23 12:37:28, 21.54, 45.7, 1002.2, 0.29, 235.0 41853
 2021/10/23 12:37:29, 21.53, 45.63, 1002.23, 0.29, 233.0 41862
 2021/10/23 12:37:30, 21.49, 45.69, 1002.2, 0.07, 233.0 41871
 2021/10/23 12:37:31, 21.45, 45.78, 1002.22, 0.07, 231.0 41880
 2021/10/23 12:37:32, 21.41, 45.75, 1002.22, 0.07, 230.0 41889
 2021/10/23 12:37:33, 21.39, 45.76, 1002.21, 0.07, 230.0 41898
 2021/10/23 12:37:34, 21.37, 45.84, 1002.25, 0.0, 230.0 41907
 2021/10/23 12:37:35, 21.29, 45.67, 1002.2, 0.0, 230.0 41916
 2021/10/23 12:37:36, 21.28, 45.56, 1002.24, 0.0, 229.0 41925
 2021/10/23 12:37:37, 21.26, 45.48, 1002.22, 0.0, 228.0 41934
 2021/10/23 12:37:38, 21.24, 45.53, 1002.25, 0.0, 229.0 41943
 2021/10/23 12:37:39, 21.2, 45.7, 1002.21, 0.0, 230.0 41952
 2021/10/23 12:37:40, 21.19, 45.82, 1002.24, 0.0, 231.0 41961
 2021/10/23 12:37:41, 21.17, 45.84, 1002.24, 0.0, 230.0 41970
 2021/10/23 12:37:42, 21.15, 45.86, 1002.23, 0.0, 230.0 41979
 2021/10/23 12:37:43, 21.14, 45.91, 1002.25, 0.0, 230.0 41988
 2021/10/23 12:37:44, 21.14, 45.97, 1002.25, 0.0, 231.0 41997
 2021/10/23 12:37:45, 21.12, 46.01, 1002.22, 0.0, 231.0 42006
 2021/10/23 12:37:46, 21.11, 46.03, 1002.21, 0.0, 230.0 42015
 2021/10/23 12:37:47, 21.12, 46.06, 1002.23, 0.0, 232.0 42024
 2021/10/23 12:37:48, 21.13, 46.11, 1002.23, 0.0, 230.0 42033
 2021/10/23 12:37:49, 21.12, 46.18, 1002.2, 0.0, 230.0 42042
 2021/10/23 12:37:50, 21.13, 46.19, 1002.21, 0.0, 230.0 42051
 2021/10/23 12:37:51, 21.15, 46.21, 1002.23, 0.0, 231.0 42060
 2021/10/23 12:37:52, 21.16, 46.24, 1002.23, 0.0, 230.0 42069
 2021/10/23 12:37:53, 21.18, 46.26, 1002.25, 0.0, 230.0 42078
 2021/10/23 12:37:54, 21.17, 46.29, 1002.21, 0.0, 231.0 42087
 2021/10/23 12:37:55, 21.18, 46.21, 1002.22, 0.0, 231.0 42096
 2021/10/23 12:37:56, 21.2, 46.1, 1002.24, 0.0, 230.0 42105
 2021/10/23 12:37:57, 21.2, 46.06, 1002.19, 0.0, 229.0 42114
 2021/10/23 12:37:58, 21.19, 46.08, 1002.25, 0.0, 231.0 42123
 2021/10/23 12:37:59, 21.18, 46.17, 1002.22, 0.0, 230.0 42132
 2021/10/23 12:38:0, 21.15, 46.15, 1002.23, 0.0, 228.0 42141
 2021/10/23 12:38:1, 21.12, 46.16, 1002.24, 0.0, 232.0 42150
 2021/10/23 12:38:2, 21.1, 46.22, 1002.22, 0.0, 228.0 42159
 2021/10/23 12:38:3, 21.08, 46.28, 1002.23, 0.0, 229.0 42168
 2021/10/23 12:38:4, 21.05, 46.18, 1002.21, 0.0, 230.0 42177
 2021/10/23 12:38:5, 21.03, 46.15, 1002.19, 0.0, 229.0 42186
 2021/10/23 12:38:6, 21.01, 46.17, 1002.17, 0.0, 228.0 42195
 2021/10/23 12:38:7, 21.02, 46.24, 1002.24, 0.0, 231.0 42204
 2021/10/23 12:38:8, 21.01, 46.4, 1002.23, 0.0, 230.0 42213
 2021/10/23 12:38:9, 20.98, 46.43, 1002.2, 0.0, 232.0 42222
 2021/10/23 12:38:10, 21.01, 46.49, 1002.26, 0.0, 230.0 42231
 2021/10/23 12:38:11, 20.99, 46.53, 1002.22, 0.0, 230.0 42240
 2021/10/23 12:38:12, 20.99, 46.56, 1002.21, 0.0, 231.0 42249
